,index,profile_name,user_reviews,summary,stars,rating_date,text,label,score
2371,2371,Smilingalways,178,WOW!,5,04/06/2013,"I am normally a traditionalist, I search out the best local cuisine and try to eat like a local. After day 2 of our holiday, enticed by queues and the wonderful cabaret, I decided to try Fat Mamma's. I am so very glad that I did. The food has been consistently excellent, mouth watering lay tasty steaks, well cooked vegetables, crist fries, wonderful staff who genuinely care and are discretely attentive. Every dish that my partner and I have tried during the last 10 visits has been well cooked, well presented and very tasty, on every visit we both struggled to choose which wonderful dish to try next. Deserts are good, starters are huge and the mains (even small portions) are large. I heartily recommend Fat Mamma's, it is not typically Cypriot, sorry other local eateries, the quality here is excellent.  Others have mentioned that the entertainment is tacky and amateurish, I disagree, the waiters make an effort and work hard to provide a varied and enjoyable entertainment every night.  All together money well spent, we will be back to Paphos in August, we will certainly return to Fat Mamma's. price, quality, service and atmosphere make this my new restaurant of choice - Thank you all :)",POSITIVE,0.9992597699165344
2372,2372,Dimvid,19,Excellent restaurant,5,02/06/2013,"We ate at this wonderful restaurant on 29/05/2013, there is a plenty of choice of food,waiters and waitress are friendly and helpfull made to feel very welcome, the chief is an amazing cook, would recommended",POSITIVE,0.9998438358306885
2373,2373,Ingridsin,1,we loved it!,5,02/06/2013,"We found Fat mama's by accident, and we loved it!  The food was great! The portions were generous (even the small ones) and the service was impeccable. The prices was ok. Some of the other places we ate charged twice the prices of Fat mama's and the food wasn't half as good! If you have a special occasion they will give you a surprise! Seemed like everyone there had a birthay ;P  We loved it - and if we are visiting Paphos agian we will be back for sure!    I also was impressed with the kids menu, and the fact that they brought crayons and a menu for each kid which they could color in. Then the kids had something to do while waiting for the food!",POSITIVE,0.9997428059577942
2374,2374,Ann H,5,Great food,5,02/06/2013,Went for a special birthday treatedexcellent everything was good the service and staff were excellent we would earthly go again,POSITIVE,0.9994127750396729
2375,2375,Speshman,61,Very poor entertainment,2,02/06/2013,"Strange place this. From outside it would appear it was plucked from IDrive in Orlando and dropped almost next to the Tombs of the Kings. Menu is vast and very 'American' in style and portion size. Not bad value but average quality food at best. Entertainment is awful. Almost evry 15mins you are subjected to a short caberet by the waiting staff who, whilst being ok waiters, are really not singers and dancers. It was very clear that some of them did not enjoy that aspect of their job either. Not recommended!",NEGATIVE,0.9945417046546936
2376,2376,Rhi3,150,"Decent food, good value, the novelty of other aspects wears thin",3,01/06/2013,"The good points: the quality of the food is fine (my partner and I ate mostly Italian style dishes). The ""small"" portions are great value at around 5 euros, and are really enough. That makes this place very good value. I can't imagine how anyone manages the ""Mama's"" portions. The service is efficient and friendly. The ""cabaret"" song and dance acts are amusing enough at first but to be honest they pale after a bit and certainly don't encourage you to linger over your food and drink. While they're going on you can't really hear yourself talk. This is not to criticise the young performers who try their hearts out, and are not without talent, but as a management policy I'm not sure it quite works.",POSITIVE,0.9983445405960083
2377,2377,foundryman417,64,Go there hungry,4,01/06/2013,The food and atmosphere is great. I have never seen so many folk have birthdays on the same night. The staff sing happy birthday and present them with a sparkling ice cream.,POSITIVE,0.9998811483383179
2378,2378,JeepersCreepers13,42,"Thoroughly enjoyed the meal, although the dancers are tacky!!",4,31/05/2013,"Food and service was great, very attentive staff always close-by just encase you needed anything!  Portions are large but ideal if you like it like that.  Dancers coming out during your mean is a little tacky, but if they were good or well practiced then it would change your thinking and it would be an even better place!  Would still go back though!",POSITIVE,0.9883052110671997
2379,2379,689Lynn,8,good but a little overrated,4,30/05/2013,We had heard that Fat Mamas was the place to go and even queued to get in. While the food was very acceptable with large portions we found that it was slightly overrated as it was very expensive. There was entertainment of sorts provided with three girls dancing but while they worked very hard it was clear they were quite amateurish. Would I go back there having been once? Probably not as I have satisfied my curiosity only to find there is better and cheaper to be had elsewhere.,NEGATIVE,0.9990710020065308
2380,2380,annethLeedsUK,24,If your not a fat mamma now you will be if you can manage their portions,5,30/05/2013,The food and the atmosphere are brilliant & they always have a great ambiance from the moment you step in. Couldn't manage the 'Mammas' portions. Good luck if you try one.,POSITIVE,0.9997743964195251
2381,2381,Barbara003,116,Guilty Pleasure,5,29/05/2013,"Although we were H/B at our hotel nearby and the food was excellent I yearned for a visit to Fat Mama's, knowing exactly what we would eat We share the potato skins, then I have a small cannelloni ( it's not that small ) hubby has a medium pizza then we share a chocolate pancake. Wonderful. The entertainment was good and we had a really nice evening. Hope it's not too long before we go back.",POSITIVE,0.9997920393943787
2382,2382,A1210,26,Loved Fat Mama's!,5,28/05/2013,"Love the ""happy surprise birthdays"" where they take cocktails to random tables...Brilliant! Food was good & portions are huge, the ribs are amazing!! The 'cabaret' was something a bit different & kept us entertained during our meal! If we were ever to return to Paphos, we'd definitely be back!",POSITIVE,0.9998667240142822
2383,2383,ianboardman64,173,Back Again !!,5,28/05/2013,"A trip to Paphos, Cyprus would not be the same without a fun and lively evening at Fat Mama's ! Plentiful food of good quality at a good price !!",POSITIVE,0.9987623691558838
2384,2384,blueterrier_11,23,Don't miss a trip to this restaurant,5,27/05/2013,"Just back from a great holiday in Paphos, Cyprus. Went to Fat Mamas restaurant most nights because it was so good. The service is fantastic, all the waiters/waitresses are so friendly and nothing is too much trouble. The food is to die for and the portions are massive. The entertainment is even better than last year and all the kids loved Fat Mama and Cowboy Willy. Will definitely go again.",POSITIVE,0.9998713731765747
2385,2385,Smilingalways,178,Excellent,5,26/05/2013,"Mixed reviews on here....... I have to say that my partner and I were very impressed, the food was very good, mobster stew and snake burger, both tasty, well cooked and quality meat, large portions despite ordering the ""small"" size. Good selection of food to match most tastes. Not typically Cypriot, it is what it is and I'm glad it is. The dancing girls who ""pop out"" every so often are classy and very well choreographed. A great experience, we will return often.",POSITIVE,0.9998342990875244
